,0
48,akal sesembrono baggage kebencian publik menambah kredensial menggaet ceruk pemilih tengahoposan dibanding
49,putera presiden ri mengemis menteri pecatan gubernur gagal disukai warga negara indonesia 🇮🇩
50,media menggiring opini cawapres terbaik berpikir terbalik aikan
51,ooowhhh ngeri khawatir kalo negeri senyaman pemerintahan yaa hmmm ituu julit 🤭
52,gagal ginjal perhatian pemerintah
53,ahy tuai ocehan bernada negatif medsos
54,setuju sekalikali parpol berkorban memajukan capres cawapres kader parpol kader parpol mengisi jabatan menteri sesuai kompetensinya cawapres paksakan ego figur partai
55,hati hati milih capres ygy
56,partai menang pemilu kalimasak maunya dekte anis ketrunan yamanmalu ahh
57,berdiskusi coba bijak krn tdk asn kasusnya coba baca replyan disitu ketemu niat memperbaiki asn dr segi penghasilannya maaf nih coba diskusikan beliau klo cm saran
58,sungguh jahat bukanawok awok awok
59,awas jin hambalang piaraan cikeas ngamuk
60,mati kebodohannya
61,bunuh politik ala ketum bocil lahir bathin mangkraaak
62,bnyk muja lulusan ugm ancur negri antek aseng🤣🤣🤣🤣🤣🤣
63,cuitanmu menciutkan sosok angel dikandani gag sadar sadar seh biar kasih pencerahan
64,demokrat maaf nama pribadi memilih partai setrlah membaca twit beliau menyamaratakan asn sesuka hatinya asn penghasilan semuamuanya juta
65,udah makan bi babi
66,sok berkuasa partai sprt anggap sebelah menjadikan hny wakil anies kau pikir prabowo levelnya sprt hooh krn berharap jd cawapres
67,sby jendral bisanya menciptakan sby jendral bisanya bikin album lagu sby jendral bisanya prihatin sby jendral bisanya ngabisin makanan semeja rakus bapaknya anak kayak pelawak
68,ahy capabilitaslah nggak nggak alumni smu tn akmil sekolah ln pembenci ahy pendidikan diluluskan lulus
69,hidup ngoceh manfaat demokrat bantu rakyat sulit
70,kasian banget buzzer
71,seuprit pala peyang
72,hmmm kasian otaknya ngomelin ngebuzzer
73,fyi
74,ketum negeri agendanya bermanfaat khalayak oposisi rebahan provokator mulu
75,kaum piaran udah dikasih makan majikan dikomenan 🤣
76,lo ngapain ngbacot ayo gw tantang turun
77,iya dengki kek cuk tukang nyinyir
78,dimana bol
79,otak buta jempol melek bantuan udah turun kelokasi ayo gw tantang turun kelokasi
80,muka uda kayak sodetan ciliwung sok sokan ngatur takdir orangkafir imigran sialan
81,udah turun belom cuk
82,udah berbuat ngebacot
83,maki maki cengengesan sebelah lobuzzer laknat pemecah belah
84,malu
85,kemarin ngasih bantuan pansossekarang suruh bantuanwkwkwwkwk ahusername pakai bendera indonesia kelakuan provokator ah
86,yaelah konflik kepentingan aja masi salah paham 🙄 politisi kepentinganmasalahnya bkn konfliknyadianak pejabatnyamasi menjabat dimanfaatkan kontestasi
87,iri negeri pakek anggaran negara boos kayak boss
88,bodoh ellu bro sukannya menghakimi aja hahahaha doa muslim keterima
89,sdm berjamaah korupsi
90,maki bro cobak deh mention akun makimaki tuh
91,buahahahahaha akun follower secuil aja berisik
92,alaah picik cobak liat lokasi bantuan demokrat ek booong
93,wkwkwkwk pimpinanmubaja penguasa lapangan nyuruh kelapangan suruh bosmu kelapangan aja
94,bos jgn sinis mulu fungsinya tim lokasi
95,you rock man • • • • coba debat bang
96,tau stop militer karna ambisi bapaknya berkuasa suharto gagal
97,klo bicara konflik kepentingan kepentingan 😏 anies menurutmu gk kepentingan 😏 menurutmu dicapreskan gubernur dki jakarta 😏 ang banget
98,kebiri hak rakyat ahy politisi mendunia
99,kebiri hak rakyat ahy politisi mendunia
100,bergerak gotongroyong ringankan beban
101,emang anies pas cagub bapaknya masi jabat logika etika konflik kepentingan aja ga paham coba diinget emang solo kmrn menang lawan sih ga jga menang lawan aja 😅 ga berani nyalon kalo bpk udh ga jabat
102,aamiin semoga dijauhkan marabahaya lindungan allah swt
103,kebijakan setanmaling uang rakyat singkat hukumannya
104,kebiri hak rakyat ahy politisi mendunia
105,kebiri hak rakyat ahy politisi mendunia
106,kebiri hak rakyat ahy politisi mendunia
107,goblok bangga 😂🤣🙃
108,kebiri hak rakyat ahy politisi mendunia
109,waduuuuuh pake aturan pencerahan
110,politik identitas bahaya mas demokrat mendukung politik identitas sih ora mudeng ne mas
111,suara
112,klo cucunya abdurahman baswedan beliau gk gubernur dki calonkan capresnya klo anak gk ketum partai 🤣🤣
113,anjing ngajarin curi start
114,songgong melangkahi wahh gimane urusannye politik kejam
115,pintar pinter ngomong dikamar anak emang ekonomi pondasi mikir nak biar pinter nak indonesia blm mobil terbang
116,jgn cma ngetuit aja lo turun kelapangan lo cma mantau smbil makan takut pakaian lo kotor
117,jgn tanggepin om nenek ir lg ngebet pgen jd bini mudax agus🤣🤣🤣
118,kelucuan kedunguan bertepi pembenci bocil pengalaman nyapres lupa jongos tukang kayu presiden lupa menghina
119,mengundurkan krna bulyrundung akhirx ngadu sma trs bapakx baper
120,berharap tiri
121,tweet akun dijadikan strategi kl negarawan kn jaga citra jgn menebar fitnah kebencian faham sih gurunya adlh mantan ngomong tuduh
122,tukang kayunya niatnya tulus mengabdi memiliki kecerdasan diatas rata² gelarnya dipajang berderet macem dagangan rokok gedein bacot prestasi akademisi idiot
123,otaknya sijansen busuk dr telor busuk
124,napa njeeng kondit
125,kwalitas kader kayak gini baca judul provokasi mmg arahan partai
126,bergerakatau mati jaman now kaum iblis pesta pora people power
127,susah rakyat
128,bener koq ga salah ka emang 😁
129,susah ni tp brgk jerman australia gratis ga prlu biaya yaaa hahaha anjaaaayyy
130,tahun susilo bambang yudhoyono kemana aj eh paham meludahi muka bapaknya ngerti
131,negeri kaum jet set mmg hrs jet set
132,yo beda kelas sarat ketum aja mesti bpknya ngetrik aklamasi biar partai keluarga
133,klo heboh tujuan tercapaiketum goblok hambalang ngk nyadar klo hancurkan kader sendiri😁😁😁😁😁😁
134,ga pensiun pensiun makan sekeluarga rakyat susah 😀
135,jgn diharepin 😎 udh nyolong start tp emang hobby nyolong anggaran dicolong 😝😝
136,beneran nee utang rasio hutang segitu hambalang mah dibangun duit kemana
137,kisah angkat cerita puan trnyata booming kisah penambang ilegalmrka aman dialognya aman kitabekingan bohirdkt presiden parpol mbak puan traktor ngejar mrka bener traktor sewa pake uang kas
138,🤣🤣🤣 aja deh mayor pensiun
139,bacot jansen busuk
140,demokrat mah turun membantu lha bantu kagak ngoceh
141,pilkada jkt aja ko ronde
142,maksudnya tukang kayu yakl kau jokoei kau bnr² nir wawasan nol argumenmukl jokowi pilkada solo xikut pilgub pilpres menang smntara pilkada ambruk trus ketua partai bapaknya
143,biar pendukung sadarlah
144,biar pendukung sadarlah
145,betapa bodoh dukung pikir paham pengalaman pengalaman dibandingkan anak ingusan pepo dipuji pendukungnya
146,nasdem bikin drama lempar telor busuk menutupi kezaliman membubarkan sekelompok menolak kedatangan sang pecundang 🙂
147,kebanyakan
148,fenomena aneh menteri anye sndiri 😄 mgkin jkw mengijinkan dikembalikan amanah berasal dr allah swt diijinkanambilah amanah tsb allahmrka ingkar nyawanya amiiiin
149,sengaja dibiarkan masyarakat terhibur tingkah polah anis luculucunya
150,jilat biar anak ingusan angkat wapres
151,tertawa takut dosaterjun kepolitik kemarin sorenyalon gubernur jakarta gagaltapi olah sukses politik demokrasiwkwkwk maaf bang paham politik demokrasikalau kagak
152,tertawa takut dosaterjun kepolitik kemarin sorenyalon gubernur jakarta gagaltapi olah sukses politik demokrasiwkwkwk maaf bang paham politik demokrasikalau kagak
153,erin lur plesiden erin abu terjang aja cari muka xixixixii payah ni lurah
154,manusia dibayar sepeserpun pemerintah
155,ujung ujungnya harapan demokratdulu korupsi
156,demokrat mah terjun lsg lokasi bencana emang mainan jempol nyinyir iya bantu kagak
157,dah telat broo kudet
158,nelongso banget nasib karier militer bagus lulusan terbaik akmil tni ambisi politik ayahnya politik partai uang lha maunya cawapres modal partai keturunan 🤔
159,jkw jelang yaa pembantunya aqu allah laknatlah menteri tdk fokus jkw mumpung aq puasa ngapit weton
160,maksudnya sih tulisannya ganjar erick kudu konco dewe nyambung
161,dr group pan diy lepas krna pemasangannya ngawur herannapa pemasangannya ma kantor rajatikam diy baiknya et fokus membantu jkw tdk memenuhi undangan parpol bgmna menteri menyelesaikan tugas dr presiden utama
162,gagap kl baca berita judul kasih arahan kekadernya membaca engan
163,oh buzzer
164,ente lepeh nasdem nih om 🤣🤣🤣
165,waduuh salah mention kayaknya 🤣😅😂
166,bocil sotoy jual ai ausi nyalon pm 😂😂😂
167,ga bedanya anye nyagub giliran pemilihan babak belur suara😄
168,tdk setia istri tdk setia presiden
169,kebiri hak rakyat ahy politisi mendunia
170,rakyat indonesia aja ma anies and ahy ntr mangkrak akal sehat memilih ntr nyesel
171,besok stelah lengser tau akibatnya lo heru
172,bil hasbil kualitas kader bemokrat rendah gini pantesan nyungsep jaman sby acara nikahan
173,udah stop mutiara mu tggu aja unggul nnti ente jagoan ane menang nnti
174,gimana mikir bang sibuk posisi tawar menawar seolaholah pdhl brewok ketawa ngakakk lihai bang sp didikan beringin 😂😂😂
175,partai biru orange kebingungan permainan brewok sok jual mahal tp endorse nasdem koplak😂😂😂
176,ngebela mbabi buta biar dijadikan cawapres
177,kalah wajar pemilih partai pindah nasdem 😅😅😅
178,piye ki gus
179,telat postingan komen wkwk
180,tercela
181,yo ndak
182,pribadi pakai uang pribadi bagus wajar presiden bantu sembako pakai uang rakyat tasnya ditulis bantuan presiden gimana bong nggak malu
183,bacod lo dek
184,nyadar kau jelek burik goblok 🤣🤣🤣🤣🤣
185,lo muka jelek burik buktinya aja lo foto profil pengecut lo 🤣🤣🤣🤣🤣
186,demokrat klo memikirkan alur partainya mka dh tp ambil keputusan alur rakyat dh hrus sgera ambil sikap sokongan terhdap arb pikirkan rakyat jgn pikirkan kantong sndri jiwa berjuang dmi kpntingan bnyak
187,biarkan playing victim anye nasdem ha ha ha ha kader kebanyakan kayak pintar diakali brewok dkk di🦎🦎i
188,nama anies baswedan pendukung jd edan 😁
189,kebiri hak rakyat ahy politisi mendunia
190,kebiri hak rakyat ahy politisi mendunia
191,kebanyakan gayajadi bupati aja
192,kebiri hak rakyat ahy politisi mendunia
193,lo bong doyan pencitraan doyan ngibul suka gorong gorong
194,kesono kasih bantuan ngoceh twitter le
195,ragu dilempari busuk
196,kebiri hak rakyat ahy politisi mendunia
197,prihatin
198,hoooyyyy anak buah barasinya tolol begok banget
199,kebiri hak rakyat ahy politisi mendunia
200,berdukacita 😭😭 mewarisi watak kolonialisme menjajah menindas rakyat indonesia
201,rela kalo duitnya
202,nahh kayak gini beritanya jgn sebar telur busuk bau
203,kebiri hak rakyat ahy politisi mendunia
204,aneh aja sll mempromosikan kegiatan nasdem pdhl nasdem sdg berupaya menyelamatkan pencapresan anies nasdem demokrat anies anyekan nasdem
205,biar memilih partainya gitu politikus broo
206,bahan demokrat dongok negara infrastruktur bangun dll pd picek massal🤣🤣🤣🤣💵
207,hahaha partai promosi beda presiden suka gue ribet cich drun🙈😎
208,ngomong masyarakat meningkatkan literasi politik biar bebas politik uang ehhh partainya ngutil duit rekom pilkada kacau nih pemimpin mendunia hahahahahaha
209,aja pencitraan tuh
210,wkwkw anak manja pencitraan
211,orangnya gagap mlas baca🤣🤣 mo pamer kegoblokan
212,telornya busuk hoax wkwkk ga berubah berubah playing victim
213,kasian mas kadernya ngga update bisabisanya menggoreng berita hoaks polisi sdh mengeluarkan pernyataan berita tsb mas ahy sby tdk suka kadernya
214,maluin kl kualitas kader kyk ente cm baca judulnya 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️👎👎
215,mas marah kader kadernya menggoreng isu sdh dibantah kepolisian mas ahy kesibukan segudang tdk tsb mas hire staff ahli nkri 🤝
216,kwatirr uang nyuri bapaknya presiden milyaranmakanya kalo diaustrali
217,kasian mas kadernya ngga bener tahunya menjilat mas ahy tdk butuh mas ahy mengabdi tulus rakyat kalo kader mas polanya mas cari staff ahli mumpuni 🤝
218,yesss sepakattinggal aj suara loyalis jokowisuara minoritasloyalis pdipsuara nusuara loyalis prabowo kemanaduet prabowo ganjar pikir membungkam mereka😁😁😁
219,pd remehin jokowi taktik politik jokowi lbh jitu fakta walikota periode gubernur periode lolos tnpa hambatan presiden periode
220,biarkan dulumereka ga tau kekuatan tersembunyi capres pilihan jokowi🤣🤣🤣 terulang
221,kebiri hak rakyat ahy politisi mendunia
222,mustahil kpk bergerak krn slh ketuanya bermasalah institusi msh aktif masak jeruk mkn jeruknegri sdh rusak merata kotak kardus digembok coklat anak emas karpet merah berkuasa tameng sang raja
223,tolak anies ahy tolak khilafah hti fpi komunis taliban pks nasdrun demokratdun
224,mantap aja duet kerjaannya bikin fitnah survey pendukungnya 🤣🤣🤣
225,kebiri hak rakyat ahy politisi mendunia
226,kebiri hak rakyat ahy politisi mendunia
227,jawabarat nih bos senggol donk
228,kebiri hak rakyat ahy politisi mendunia
229,kebiri hak rakyat ahy politisi mendunia
230,pulih kah cianjur
231,kebiri hak rakyat ahy politisi mendunia
232,wah… udah pemodal kayaknya ni kalah hedon mas btw pesawat jet pribadi karna pesawat komersial ekonomi ga lirik jd mayan jet pribadibs waktu turun sambut cm crew pesawat 😁😅😅🙏
233,kebiri hak rakyat ahy politisi mendunia
234,walaah ku bilang kader kader ir serempak menyebar hoax memalukan dasar tembok
235,pamrih mas
236,bangkit mari bantu berduka
237,kebiri hak rakyat ahy politisi mendunia
238,kek lepas mulut buaya mulut macan sm jeremissnothing wait end see
239,kebiri hak rakyat ahy politisi mendunia
240,kebiri hak rakyat ahy politisi mendunia
241,ngebuzzer mulu kasian tua anak buzzer
242,nih otak isinya negatif melulu membantu rakyat dibilang pencitraan pencitraan got banjir
243,jokowi maju merusak tatanan demokrasi diperjuangkan reformis
244,maling teriak malingapa lo lakuin nggak parah bong
245,buzer terikat buzzer kasian banget sih demokrat kadernya kayak dominan akin palsu
246,kebiri hak rakyat ahy politisi mendunia
247,maksudnya hambalang
248,bosen oomen gitu aja repot
249,hehehe kebanyakan php bosnya
250,ngoceh aja bantu halooooo
251,setau gw kader partai buzzer loh ahy ketum partai wajar kadernya replay twitnya
252,suka suka bro bantuin salah bantuin salah halnya bantu foto video diem aja
253,pencitraan bong🤣🤣
254,bong pencitraan nggak bongsemenjak presiden nggak situ lagi🤣🤣
255,berkelahilah melawan penderitaan rakyat mari doakan warga lumajang bantu tiaptiap nestapa berkhidmat
256,pencitraan ga bong
257,maunya bong bantuan kader demokrat aja bong masyarakat umum
258,jokowi klo upload ngasih bantuan bersifat pamrih pamer bong
259,trrus dewa penolong nggak yapake embel embel bantuan presiden lo tasnyabantuan istanaini bantuan uang rakyat nggak bong😄😄😄
260,hidup mu penuh ambisi tp nol prestasi
261,seharusnyalah doktor diambil elitnya intelektualnya ga ny dijit hey ah disingkirkan cari benih berbobot ntuk mendukungmu maju klo ah lo pertahankan bau lo jga ah 😁
262,kebiri hak rakyat ahy politisi mendunia
263,suruh presiden negeri popular
264,ooh
265,segitu yaaa mulut mu harimau mu hati loh
266,hoaks dipercaya mempromosikan nasdem simpati efek elektoral menangis politisi pintar skrg suara pd teriak nasdem brewok team leader 😲
267,sarapstres akut udah presidennya aja msh hadeuuhh mbok sabar wktunya tepatkalo skarang triakin presiden malu pt kl sm lolos msh brtahan jagoin
268,terkesan membela partai sdh calon hemat demokrat partai tdk berani lgs calonkan mjd balon ayo maju gentar alpalagi digadang² elektabilitas ahy tinggi hmmmm ☺☺☺
269,ganti nama aja koalisi perubahan pantasnya koalisi pecundang 😂😂😂😂😂😂
270,ngapunten habib
271,rata rata kader penyebar hoax playing victim sih bawaannya memalukan
272,jilati pantat yaman
273,yaman penghancur
274,mangkrak berhenti nge hoax memalukan kelakuan kadernya
275,malu baca komen mu
276,ngapain baca komentar tweet
277,lhaaa doktor lho ning mbok pekok² 🤣🤣🤣
278,ga
279,ha ha ha ha ha karbitantak tau diribuktikanaku gelandangan politik karna nggak nggk prestasimodalmu mayor
280,nowkwkwkw
281,mas mending keliling indonesia rural areas terpencil spy tau kondisi miskin rentan ente mo pemimpin indonesia tau kondisi rakyat indonesia dolan ln
282,ahirnya tdk koalisi pemerintahan tdk oposisi dominasi partai komunis china mengalahkan perolehan suara partai digabung partai pemenang elektoral koma sekian
283,pasrah cawapres nih
284,wkwkwkwk
285,wkakkaka mertuanya koruptor bapaknya presiden mimpin partai isinya napi koruptor
286,kah kualitas kader ngatain bego tolol emang partai demokrat panca diajarkan adab
287,mari temenin nangis mah
288,rakyat indonesia baikbaik indonesia perbaikan perekonomian bandingkan negara indonesia kelaparan terbukti menggelontor uang pribadi bersenangsenang negri kebo eh salah negri kanguru
289,woyy gusagus urus nih panca ga sesuai statement mu semalam tv one kalo ngurus aja ga jgn ngurus negara deh
290,babi piaran berisik bener belom dikasih makan bi
291,berobat
292,tahan bos eh paham 🤣
293,omong kosong
294,kalo hepeng pura dengar🙈🙈
295,pesawat jet ditumpangi anis anye hoax anjing bgt
296,aja dipamerin biar dewa penolong wkwkwk bantuan bersifat pamrih pamer haha pola msh bersemi😎
297,🤣🤣🤣🤣🤣 bilang hei mengotori ruang demokrasi aikan muak trik intrik berpolitik kotor busuk bau
298,kem uan bahasa inggris koq gini mas kader ngomong lho😀
299,jiia otomatis standarisasi pemimpin negara berbahasa inggris ijazahnyaasliprestasi jelasbkn planga plongo bkn wayang bkn suka pelihara penghianat
300,gitu dokter gobind for president 🤣🤣🤣🤣
301,ngelepasi corby aran hukum demokrasi indonesia politik identitas alam demokrasi berdemokrasi demokrasi negara indonesia republik kerajaan
302,kalah penggemarnya dibandingkàn penyanyi cilik banyuwangi farel prayoga jauuuh
303,wahstatement pemerintahan sby burukhmmmsilahkan
304,mank kl partai byk korupnya sok peduli sm rakyat rakyat tdk lupa keserakahan kegagalan byknya petinggi partai kpk byknya proyek mangkrak
305,emang lo negeri kayanya bodo tuuh me looo
306,myngkin jwb
307,dah gitu aja 😁😁😁🤭
308,mendunia nggk yah mikir 😀
309,jin hambalang jongos cikeas jilatin trus anak pepo
310,gus ga suka ente introspeksi
311,anak buahnya aja muak ogah komen tp buatpd takut nganggur
312,ntuh tolol koyok junjunganmu awokwokwokwok
313,pansospansosan mulu anak pepo pantesan aja otaknya
314,kader bahasanya tlg mas ditatar lg nih org
315,jailangkung 😀
316,buset reply komen akun buzzer wkwkwk
317,kesempatan nyari pencitraan ntar pd pejabat pd ngilang kayak anggota parlemen😂
318,mo dosa takut ngakak 🤭
319,sundel bolong
320,halan halan
321,teman teman menyadap telepon om sungguh prihatin
322,mas agus tim analis medsos laporin aja kah coba deh menit luangin waktu baca postingan keliatan impresinya impresi demokrat anjlok medsos fakta loh mas kepedean
323,duh ngenes gue nye diam le guyonan
324,beneran mas mending meniti karir lurah camat bupati thn gubernur thn insyaallah thn nyapres lawan mas jan etes
325,menlu oposisi gw bego nulis
326,cerita kalo rakyat curhat makan aja susah enggus
327,bisanya nyocot lupa sapi hambalang buol polisi bantah pelemparan telur busuk kantor nasdem aceh
328,pelanggaran ham kebijakan tv digital dikasih stb formalitas ngakunya pancasila ko kebijakan pro pengusaha
329,bencana dimana akibat ulah dzolim rakyat
330,wkwkwk netes nyerang 😀
331,netas yak 😀
332,ga kemana muter muter disitu anak buah jkbosowa korlap demo buzzer anies
333,kyak gini jd presiden jasuuh gus gus 🤣🤣🤣
334,presiden tau tdk lingkaran istana korupsi kolusi nepotisme parah jaman orde kpk maksimal sayang uang negara hambur hamburkan
335,rek rek gayane juraganmu kalah karo abas loh 🤭🤭🤭 kalah wkwkwkwkwkwk
336,ga bgt mending duitnya bantu korban bencana mlh simpati
337,mantaap mas ahy hambat merambat semangat sehat pemimpin
338,demokrat menangkan hati suara rakyat ahy politisi mendunia awan panas bertebaran
339,apa² aja kau neh gus pencitraanmu bener² ga menaikkan elektabilitas partaimu
340,calon pemimpin negara bencana alam plesiran kayak gitu koq ngomong rakyat merindukan
341,liburan mz situ mz liburan kemana
342,ahy kebijakan aneh ugalugalan aknya ditanggung rakyat
343,jalan jalan jgn nama rakyat terwakili ente
344,bilang ngurus
345,pejabat negara gayanya udh kayak pejabat negara 🤣🤣🤣🤣
346,pencitraan mulu lah🤣 bosenn
347,rakyat susah tpi isinya jalan jalan mulu boss negri nyocot mulu nih bosnya
348,bromas anus dimana ga kepilih jd wakil
349,khotbah terbaysng tukang obat pasar minggu
350,esemka proyek esbeye anak buah ente tololnya nyundul langit 🤣🤣🤣
