,0
85,buktikan anies memimpin indonesia indonesia berwibawa bermartabat adil makmur tentram sejahtera
86,bajunya keren 👍
87,yes 👍
88,aamiin allah 🤲
89,warbiasah aceh 👍👍
90,presiden indonesia tahun kemerdekaan rakyat pribumi tuan rumah negeri insya allah
91,presiden indonesia tahun kemerdekaan rakyat pribumi tuan rumah negeri insya allah
92,magnet anies
93,asli hoax👍🙏🇲🇨
94,in syaa alloh 🤲
95,senang kegirangan menjabat goodbener eh bebas keliling indonesia menyapa rakyat menunggu kedatangan pemimpin shidiq amanah fathonah keliling indonesia beratbiar
96,catetttttt druunn
97,catetttttt druunn 🤪😜🤪
98,presiden indonesia tahun kemerdekaan rakyat pribumi tuan rumah negeri insya allah
99,bersujud alloh ikuti petunjuk alloh pertolongan bismilah amanah tuk imam umat
100,gw jagoin dehh dijamin ret ngopi 😍
101,catetttttt yee druunn
102,catetttttt yee druunn 🤪
103,masha alloh perjuangan berat dijalanikami pendukung mendoakan kesehatan kekuatan semoga tercapai
104,catetttttt yee druunn
105,mantap nih aceh👍🙏🇲🇨
106,catetttttt yee druunn
107,catetttttt yee druunn
108,masha allah dihalang halangi anies semangat menemui pendukung insha allah bi idznillah
109,peusejuk aceh lon sayang
110,indonesia bangkit
111,masyaallah tabarakallah
112,mantap anies kompeten 👍
113,terima kasih dah promosikan👏👏👏 😅
114,alhamdulillah jegal hadir aceh 🇲🇨🇲🇨🇲🇨🇲🇨
115,haru liyatnya
116,masyaallah tabarakallah
117,up
118,ekspresi gembira rakyat bertemu
119,bener banget 👍
120,masyaallah 👍 rakyat aceh topbgt
121,up
122,yups 👍
123,inshaa allah mengantarkan indonesia mnjadi real negara bermartabat dunia‼️
124,rekam jejak membuktikan
125,bening sebening sejelas air putih gelas
126,semangat pakkami warga jateng pendukung bang anies berdoa acara aceh aman lancar sukses aamiin
127,catetttttt yee druunn
128,indonesia berkeadilan sosial
129,semangat
130,calon kuat wakil
131,mantul 👍👍👍
132,top bgt 👍👍👍 sumbar
133,pastinya
134,layak اِ نْ شَآ ءَ اللّهُ 🤲☝️
135,insya allah keadilan sosial persatuan indonesia terjaga putraputra terbaik bangsa indonesia
136,bangunlah demokrasi sehat keharmonisan anak bangsa👍🙏🇲🇨
137,hebatnya insyaallah
138,daerah indonesia kau cabut izin safari anies insya allah rakyat mendukungnya presiden allahu akbar
139,in syaa alloh 🤲🤲🤲
140,aamiin allah 🤲
141,ditekan solid
142,semoga allah melindungi anies
143,pemimpin mensejahterakan rakyatnya
144,dah ganti presiden mantabs aceh
145,bravo bang anies nasdem semangatsmga acaranya lancar dimudahkan alloh swt aamiin
146,percayalah diperlakukan adil menarik simpati rakyat bismillah
147,nyeletuk puji kesuksesan anies baswedan kendalikan relawannya loyalis ahy pemimpin
148,anies presiden insya allah tidk lawan politiknya sebutan cebongkadrunkhilafahislamopobiakriminalisasi ulamakarena pintarcerdas pemersatu pemecah bangsa
149,bettynala
150,amazing 👍 the next leader of indonesia
151,terbukti anies bikin jakarta tenang maju mendunia jokowi sikap kenegarawanan berbeda selesai maunya ademadem gubtur insyaallah membongkar oligarki kekuasaan
152,selamat bpk anies baswedan aceh rakyat aceh menyambut suka cita
153,semangat subuh yaa allah pagi munajat dihadapanmu ringankanlah langkah perjuangan pejuang pembela kebaikan berilah kekuatan kesehatan anies memenuhi panggilan rakyat indonesia presiden
154,wow bermain api 🤔🤔🤔
155,pemilih prabowo beralih bikin elektabilitas anies melonjak rabu november meninggal desember november dump down mayoritas disney apple so proud keren bgt gemblong
156,semoga anies sehat kekuatan fisik hatinya melaksanakan tugas mulia merajut bangsa sabang merauke insha allah bi idznillah
157,new hope
158,hasil survey survey botak insyaallah
159,anies pemimpin jujur cerdas santun melindungi
160,mantul 👍
161,percaya tukang sulap
162,mantaap👍🙏🇲🇨
163,catetttttt yee druunn
164,catetttttt yee druunn
165,pencitraan beda banget hasilnya 😉 cc
166,catetttttt yee druunn
167,insya allah dimudahkan
168,catetttttt yee druunn
169,catetttttt yee druunn
170,catetttttt yee druunn
171,kakek zeus kasih jackpot
172,sym segarkan skutik perkotaan jet evo jokowi penjilat jokodok nazis tempur lara ngeri fc onana allah penolong terbaik
173,wow kekayaannya mencapai ratusan miliar panglima tni andika perkasa akui istri kaya jokowi penjilat jokodok nazis tempur lara ngeri fc onana allah penolong terbaik
174,salut keluarga ung serahkan anaknya tersangka pencurian polisi jokowi penjilat jokodok nazis tempur lara ngeri fc onana allah penolong terbaik
175,pengamat rambutnya putih jokowi akui memikirkan rakyat jokowi penjilat jokodok nazis tempur lara ngeri fc onana allah penolong terbaik
176,onta naek onta bnr aja kalo ngemeng
177,solid dukung 🙏🙏🙏
178,sesuai mou
179,ka
180,berpikir simple
181,aamiin
182,lanjutkan mendukung
183,sayang
184,manusia tuna adab sanggup melakukannya
185,tuh om om hahahhaa
186,preet
187,sehat anies
188,up
189,up
190,warga negara patut berterimakasih krn beliau tdk membedakan capres capres penipu 🤔🤔🤔
191,semoga presiden semoga amanah
192,bener
193,sabar ambil sisi positif demokrasi besok hrs damai presiden nkri
194,tdk mencuri tdk kelebihan bayar tdk beban dosa
195,hidup anies
196,dukung doaknkrna perubahan harusdemi keselamatan bangsa
197,brokelebihanya😂😂
198,ciliwung hebat heru
199,asyiaaap
200,masjid ga anye brokita silaturahmi menjalin ukuah islamiyah
201,acungin jempol potret
202,kelebihan anies beliau hebat anak hebat jago mencari kesalahan
203,jd gubernur sumbar
204,percaya survei bilang anies terendah note semngat
205,caramu ber narasi kaya anak sd bercerita
206,semangaatt
207,master piece of
208,da papa bro
209,waketum partai garuda prestasi bagus membawa partai senayan ℅ suara dg suara hahaha gaya lo guted guted
210,halusinasi ted serasa pinter
211,dyaaaar
212,hahahaaamantul👍🤣
213,habis mandiin trs kafanin
214,ijazah beliau asli kompetensi mumpuni negeri butuh negara maju
215,kelebihannya do udah kelebihan bunghehe
216,kode🤭
217,suka ngopi kedai aceh krn cocok olahan kopinya bersosialisasi cocok ngopi starbucks krn menu tempatnya nyaman “puas” dg “puas” beda nggak diseragamkan
218,hebat ted pinter pinter mengarang 🤣
219,mas membahas anies mecuat ga pembahasan anies mas sayang lho waktu
220,tahun pegang dki jakarta ga hancur nyinyirnya dikurangi 😁
221,bercerita dongeng
222,sumpah jijik🤮🤮🤮🤮
223,allah swt rencana
224,dengerin keluhan rakyay tnpa jabatan duidnya kenceng bang
225,indonesia asli
226,lurus tp bener 😄😄
227,aturan
228,partai cerdas pemilihmu pendukung jokowi mendukung pembenci jokowi udah siapkan parlemen
229,mingkemahh🤭🤭
230,fenomenal kelebihan bayar meluluratusan milyar
231,kelebihannya mengkarantina pohon bertahuntahun kabar beritanya diam diam heru diam emang kelebihan berbuat spt
232,kelebihan doi kelebihan bayar bang
233,sumur resapan fenomenal banget😂
234,subhanallah
235,ah nilai dr kopi aceh kopi kopi kopi starbucks dilebih lebihkan kopi starbucks juara sih apalg kalo belinya cuman krn gengsi jd nambah nilai 👌ttd budak korporasi sbux as you always mentioned
236,anies sukses menata
237,gw heran pendukung jokowi bicara lugas cerdas penuh humor mengagumkan
238,jurus pamungkas 😀😀😀
239,sory gw percaya sm pernyataan nkri no debat
240,gimana bang emang prestasi wkwkwk
241,kawan jawabannya kesana kemari ngomong gubernur soleh gubernur amanahlah preeeet
242,share bloon
243,kelebihan teddy gunadi yah 🤭😁😁😁
244,cuuiihhh
245,nyuri start anye ga malu
246,mantap sehat² bang
247,alhamdulillah
248,siiip
249,brgo
250,kebangetan cawapresnya capres penyegaran istana merdeka yah
251,kelebihan wanjembut😀😀😀
252,bravo
253,jaman bikin 😄😄😄
254,mantapppp goyang
255,maksudmudengan mempublis jembut berbuat terbaikmus
256,salah anies kelebihannya
257,membawa agama perpolitikan lucu
258,rakyat percaya
259,nis nis akui jago klo ngabacot
260,krn makan nih makan
261,iya
262,semangat anies mengabdi negri ini❤❤
263,kelebihan tedtunjukin kelebihan kelebihan
264,persoalanya diperalat menikmati senang sekali… gk urusan blkangan… wkwkwkwkwkwkwkwkwkwkwkw
265,ga curang menang telak
266,sdh basmi pakde eksis
267,elop
268,kelebihan bayar
269,komandan insya allah pilih
270,seingatku pelita repelita mngkin faham pastinya program tersendiri bacapres unggulkan jk kesuksesan memimpin jakarta antitesa kesuksesan hrs teruskan
271,klaw nalar coba mw pertahankan pertankan
272,anis sukses menaikkan permukaan tanah jakarta😂
273,haha gaya lo nistempo solo ngejiplak gaya bersosialisasinya masyarakatnya baguslah belajar gerak tubuh santun original indonesiahora gur etoke merangkai manis halusinasi
274,tahun kak lho bersilat lidah menyulap bermakna menghabiskan anggaran pertanggungan beliau diparingi gusti kesehatan mempertanggungjawabkan pekerjaannya aamiin yra🤲
275,cocoknya pengarang cerpen aja bro cocok jd politikus ceritanya sesuai fakta 😢
276,cinta rakyat sumbar hujan lebat mrk dukung
277,sekolam paniiiiikkkkk🤣🤣🤣🤣🤣🤣🤣
278,presiden nkri asli indonesia
279,sekolam ketakutaaaannnn🤣🤣🤣🤣🤣
280,ngantri beli buaanyaaak bong
281,langkah mas mendaki indonesia perubahan ribuan hadir kondisi apapun menyatukan tekad murni kekuatan rakyat sembako gelaran musik doorprize hujan turun semangat turun
282,terbang alat transportasi utama kaki pesawat sihhh niis 🙄
283,junjunganmu kelebihannya ga
284,anye tebar pesona bukti tim marketingnya jalan hebat udh gini modal memikat parpol
285,ya😤
286,iya pejuang rupiah😄😁
287,mantap
288,sukses sehat anies
289,soto sop 🤭
290,pake jet pribadi amies tetep merakyat liat turun dr jet pribadi disambut keset merah karpet merah dasar ngiri ente 😁
291,fakta sesuai
292,krn hebat terkalahkan
293,ratarata warung kupi aceh kerap meninggalkan kenangan terindah mbak merasakannya
294,mantap bravo anies baswedan for presiden
295,kelebihannya gk prnah kasar ngomong kotor tar kl tambahin silsilah pndidikan kalean ngaamuk🤣
296,kelebihannya
297,absolutely dont dislike ab whos highly intellectual yet never ever has encountered circumstances in where his lifes was at stake for defending the whole truths so learnings by doings let as candidate for potri as vicepotri insha allah
298,cairhujannya 😅
299,kelebihan bayar asli🤣
300,mantap
301,drun drun gayamu
302,paham druuunnnj
303,semangat rakyat cerdas
304,menang menang menang
305,semoga allah melindungi menjaga rahmat anies keluarganya pendukungnya berjalan dijalan negeri mari doakan beliau
306,rakyat antusias
307,sukses jakarta mendukung perubahan wujudkan
308,cie cie
309,prestasi waketum partai
310,syirik bong anies idolakan mayoritas indonesia
311,wkwkkk 🤣
312,keren
313,liat drun klo capres beneran capres capresan bangga 😂😂😂🤣🤣
314,oli bekas😀
315,kelebihan ted
316,setuju prabowo setia setialah perjuangan dukung wujud perjuangan indonesia adil sejahtera
317,perhatian surya paloh memberitakan beliau sayang om surya paloh tega
318,niesssssss
319,patut hasil survey
320,laundry tuh komukbiar bersih
321,mas mas teddy tolak ukur pinter dukung anies
322,mudah²an botol botol plastik biar ngambang hidup onengibul mati kagak hidup kagak kalo botol kaca tenggelam seru sob 😂😂😂 semoga ijabah allah aamiin aamiin robbalalaamiin 🤲🤲🤲
323,anies the best leaders terbaik ngapain pilih ayo dukung anies
324,prestasi lo
325,aceh damai bungjngn nge hoaxs aja mantap
326,sbntr bos situ emang lulusan harvard ucla ky hebat bener
327,nggamblèh
328,wapresnya adalah👇👇👇
329,jebat tahun lintasan festival dayung ciliwung ai lupa mengadakan acaranya lanjukan kerjanya heru semangat
330,sabar bossbiarkan isengin kadroennn kerjaan 🙏😇
331,nies fasilitasi
332,uhuyyyyy netralll cuy 😂😂😂😂 gardu listrik gaessmakan tug gardu ama bambu lg ngeweee 😂😂😂😂
